num_nodes,num_edges,ratio_n_m,ratio_m_n,density,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,best_alg
3667,766106,0.0047865438986249,208.919007362967,0.1139765452062013,352,497,417.838014725934,418.0,405.0,431.0,0.0462471097446538,6.291343452665037,astar_alg
4338,12993,0.3338720849688293,2.995159059474412,0.0013812123861998,3,15,5.990318118948824,6.0,5.0,7.0,0.2350140300963814,2.494072614380633,astar_alg
1828,5465,0.3344922232387923,2.9896061269146608,0.0032726941728677,3,13,5.9792122538293215,6.0,5.0,7.0,0.2334354071434758,2.482153217222527,astar_alg
233,699,0.3333333333333333,3.0,0.0258620689655172,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,bfs_alg
4208,8137,0.5171439105321372,1.9336977186311788,0.0009192763102596,2,4,3.8673954372623576,4.0,4.0,4.0,0.0884156292354539,0.570085412464485,astar_alg
4459,13377,0.3333333333333333,3.0,0.0013458950201884,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
3177,9508,0.3341396718552797,2.9927604658482845,0.0018846098651437,3,12,5.985520931696569,6.0,5.0,7.0,0.2270052029360776,2.456543524494621,astar_alg
1993,5961,0.334339875859755,2.9909683893627697,0.0030029803106051,3,13,5.981936778725539,6.0,5.0,7.0,0.2370462855765259,2.488421791323994,astar_alg
4907,16248,0.3020064007877893,3.311188098634604,0.001349852465811,0,17,6.622376197269207,6.0,5.0,8.0,0.3903169931577684,3.3960665557798486,astar_alg
3412,10236,0.3333333333333333,3.0,0.001759014951627,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
678,2034,0.3333333333333333,3.0,0.0088626292466765,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,bfs_alg
3252,9756,0.3333333333333333,3.0,0.0018455859735466,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,bfs_alg
338,637,0.5306122448979592,1.8846153846153848,0.011184661036293,2,4,3.769230769230769,4.0,4.0,4.0,0.118999018262149,0.8246372507887544,astar_alg
2477,23510,0.1053594215227562,9.4913201453371,0.0076666560140041,4,37,18.9826402906742,19.0,16.0,22.0,0.2272745863024067,4.141985268733099,dfs_alg
3382,570414,0.0059290269874161,168.66173861620342,0.0997703274866627,277,400,337.32347723240684,337.0,325.0,349.0,0.0523856811571686,6.1618664778112775,astar_alg
1060,2047,0.5178309721543722,1.931132075471698,0.0036470860726566,2,4,3.862264150943396,4.0,4.0,4.0,0.092019545335193,0.593005162385219,dfs_alg
3170,324517,0.0097683634447501,102.37129337539432,0.0646079478544615,148,253,204.74258675078863,204.0,196.0,214.0,0.0672350979569152,5.807499359803257,astar_alg
2059,4118,0.5,2.0,0.0019436345966958,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3398,13592,0.25,4.0,0.0023550191345304,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,dfs_alg
3526,162569,0.0216892519484034,46.10578559273965,0.026159310974604,58,127,92.2115711854793,92.0,86.0,99.0,0.1029651157236561,5.273886951172784,astar_alg
1984,327694,0.0060544288268933,165.16834677419354,0.1665843134384201,277,393,330.3366935483871,331.0,319.0,341.0,0.0498420741976872,6.048338089334299,astar_alg
830,19011,0.043658934301194,22.90481927710844,0.0552589126106355,22,66,45.80963855421687,46.0,41.0,50.0,0.1462873052619358,4.753413602490492,astar_alg
3427,6682,0.5128703980844058,1.9498103297344616,0.0011382430412927,2,4,3.899620659468923,4.0,4.0,4.0,0.0780497639494055,0.4756481693462671,dfs_alg
1113,2226,0.5,2.0,0.0035971223021582,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
650,5135,0.1265822784810126,7.9,0.0243451463790446,4,29,15.8,16.0,13.0,18.0,0.2466793504407324,3.9614980547018495,bfs_alg
3077,12308,0.25,4.0,0.0026007802340702,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
1465,4395,0.3333333333333333,3.0,0.0040983606557377,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3217,9651,0.3333333333333333,3.0,0.001865671641791,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
4318,17272,0.25,4.0,0.0018531387537641,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
259,761,0.3403416557161629,2.9382239382239383,0.0227769297536739,3,12,5.876447876447877,6.0,5.0,7.0,0.2311906280338777,2.4169161816034803,dfs_alg
3044,458602,0.0066375637262811,150.65768725361366,0.0990191832097362,248,356,301.3153745072273,301.0,290.0,313.0,0.0542744034641172,6.055760556575724,dfs_alg
710,2840,0.25,4.0,0.0112834978843441,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3023,3022,1.0003309066843151,0.9996692027786966,0.0006615944426066,1,2,1.9993384055573933,2.0,2.0,2.0,0.0128607384135068,0.0079417684152992,astar_alg
392,1568,0.25,4.0,0.0204603580562659,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3083,578482,0.0053294657396427,187.63606876419072,0.12176253651148,306,449,375.2721375283815,375.0,363.0,387.0,0.0485746745928424,6.200979091378279,dfs_alg
847,26540,0.0319140919366993,31.33412042502952,0.0740759348109444,29,92,62.66824085005903,62.0,58.0,68.0,0.1245643040603495,4.963194225719515,bfs_alg
878,4080,0.2151960784313725,4.646924829157175,0.0105973200208829,2,21,9.29384965831435,9.0,7.0,11.0,0.3332099504925782,3.653756260545733,dfs_alg
2854,299054,0.0095434269396162,104.78416257883671,0.0734554241702325,165,256,209.56832515767343,209.0,200.0,219.0,0.0651577547304529,5.790721831876919,bfs_alg
4036,1377740,0.0029294351619318,341.3627353815659,0.1692008601643449,602,783,682.7254707631319,682.0,667.0,699.0,0.0354732444970612,6.612560748848679,astar_alg
4785,19140,0.25,4.0,0.0016722408026755,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,dfs_alg
1563,2602,0.6006917755572636,1.6647472808701216,0.0021315586182716,2,4,3.329494561740243,3.0,3.0,4.0,0.1427974166953843,0.9412408259124392,dfs_alg
3344,6568,0.5091352009744214,1.9641148325358853,0.0011750612219777,2,4,3.9282296650717705,4.0,4.0,4.0,0.066875106550569,0.376810327882091,astar_alg
363,682,0.532258064516129,1.878787878787879,0.0103800435292148,2,4,3.757575757575758,4.0,4.0,4.0,0.1206986253798045,0.8443654250719702,astar_alg
1361,4063,0.3349741570268275,2.985304922850845,0.00439015429831,3,12,5.97060984570169,6.0,5.0,7.0,0.2329502555388977,2.493049737725511,astar_alg
4510,297987,0.0151348884347303,66.07250554323726,0.0293069441309546,97,175,132.1450110864745,132.0,124.0,140.0,0.0841894906039627,5.505257521191977,astar_alg
1877,5612,0.3344618674269423,2.989877464038359,0.0031875026269065,3,13,5.979754928076718,6.0,5.0,7.0,0.2327929916784487,2.477451073262782,bfs_alg
4195,7546,0.5559236681685661,1.79880810488677,0.0008578007176379,2,4,3.59761620977354,4.0,3.0,4.0,0.1368459232500866,0.9814675476981458,dfs_alg
3084,670942,0.0045965225011998,217.55577172503243,0.141132514904335,369,505,435.11154345006486,436.0,422.0,448.0,0.0440882489652458,6.277346957430278,astar_alg
1305,2536,0.514589905362776,1.943295019157088,0.002980513833063,2,4,3.886590038314176,4.0,4.0,4.0,0.0840368054305878,0.5211617599681909,astar_alg
3529,468326,0.0075353493079606,132.70784924907906,0.075231207057301,200,319,265.4156984981581,265.0,255.0,276.0,0.0589392599350272,5.987692326688856,bfs_alg
4357,550550,0.0079139042775406,126.35988065182464,0.0580164741284778,205,306,252.7197613036493,253.0,243.0,263.0,0.0593862968347031,5.932507559714978,astar_alg
5022,9901,0.5072214927785073,1.971525288729589,0.000785311805907,2,4,3.94305057745918,4.0,4.0,4.0,0.0596385374945272,0.318011309734865,astar_alg
4279,96921,0.0441493587561003,22.65038560411311,0.010589240581633,20,77,45.30077120822622,45.0,41.0,50.0,0.150483999710154,4.803474410392693,dfs_alg
189,756,0.25,4.0,0.0425531914893617,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4325,12954,0.3338737069631002,2.99514450867052,0.0013853582371279,3,15,5.99028901734104,6.0,5.0,7.0,0.2344629420429103,2.490371505363393,astar_alg
1617,4851,0.3333333333333333,3.0,0.0037128712871287,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
2476,540667,0.0045795286192795,218.36308562197087,0.1764550186844209,375,505,436.72617124394185,436.0,424.0,449.0,0.0436435906620252,6.259652330935262,astar_alg
3597,857312,0.004195672054048,238.340839588546,0.1325588651771668,412,552,476.681679177092,477.0,462.0,491.0,0.0433236576629065,6.386710793865844,bfs_alg
560,2240,0.25,4.0,0.0143112701252236,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
2324,4537,0.512232752920432,1.95223752151463,0.0016807899453419,2,4,3.90447504302926,4.0,4.0,4.0,0.0767675591114825,0.461428739131721,astar_alg
4436,559364,0.007930435280068,126.09648331830478,0.0568642540330574,196,306,252.19296663660955,252.0,242.0,262.0,0.0598777005707132,5.943499186132753,bfs_alg
3756,11268,0.3333333333333333,3.0,0.0015978695073235,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
4449,13326,0.3338586222422332,2.99527983816588,0.0013467984883839,3,15,5.99055967633176,6.0,5.0,7.0,0.2348981408965863,2.4944247419924177,astar_alg
5049,15124,0.3338402539010843,2.995444642503466,0.0011867847236543,3,14,5.990889285006932,6.0,5.0,7.0,0.2331626513705149,2.490962444784904,astar_alg
2043,8172,0.25,4.0,0.0039177277179236,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
4952,9277,0.533793252128921,1.873384491114701,0.0007567701438556,2,4,3.746768982229402,4.0,3.0,4.0,0.1165579394442722,0.8229542761632203,dfs_alg
3136,9408,0.3333333333333333,3.0,0.0019138755980861,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
4205,12594,0.3338891535651898,2.9950059453032103,0.0014248363203155,3,15,5.990011890606421,6.0,5.0,7.0,0.2360051596116836,2.496217428522549,astar_alg
2425,4728,0.512901861252115,1.9496907216494843,0.0016086557109319,2,4,3.899381443298969,4.0,4.0,4.0,0.0785399268973458,0.4778221709981045,dfs_alg
3292,13168,0.25,4.0,0.002430872075357,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
4993,14956,0.3338459481144691,2.99539355097136,0.0012000775444596,3,14,5.99078710194272,6.0,5.0,7.0,0.2342561895821547,2.4975862285378763,astar_alg
3697,943435,0.0039186589431174,255.18934271030565,0.1380894711635853,444,588,510.3786854206113,511.0,496.0,524.0,0.0408936690006978,6.401429002676709,astar_alg
597,9637,0.0619487392342015,16.142378559463985,0.0541690555686711,15,46,32.28475711892797,32.0,29.0,36.0,0.1668916200387963,4.436912291152243,bfs_alg
320,604,0.5298013245033113,1.8875,0.011833855799373,2,4,3.775,4.0,4.0,4.0,0.1182819278112036,0.8148201551311781,astar_alg
4612,13813,0.3338883660319988,2.9950130095403296,0.0012990730902365,3,15,5.990026019080659,6.0,5.0,7.0,0.235268347467606,2.497435551804616,dfs_alg
3033,310484,0.0097686193169374,102.36861193537752,0.0675254696143651,162,262,204.73722387075503,205.0,195.0,214.0,0.0668259883512252,5.795245466267987,bfs_alg
1024,34981,0.0292730339327063,34.1611328125,0.0667861834066471,43,94,68.322265625,68.0,63.0,74.0,0.1154671740108416,4.990573992038632,dfs_alg
3521,341550,0.0103088859610598,97.00369213291678,0.0551157341664299,140,243,194.0073842658336,194.0,185.0,203.0,0.0700901789687998,5.788968166079361,bfs_alg
1088,2110,0.5156398104265403,1.9393382352941173,0.0035682396233562,2,4,3.878676470588236,4.0,4.0,4.0,0.0870336275061781,0.5461620009266719,dfs_alg
3542,6961,0.5088349375089786,1.9652738565782044,0.0011100106504254,2,4,3.930547713156409,4.0,4.0,4.0,0.0657989082206531,0.3679338587488712,astar_alg
2021,336725,0.0060019303586012,166.61306284017812,0.1649634285546318,275,391,333.22612568035623,333.0,322.0,344.0,0.0504655379119354,6.077771615396939,dfs_alg
413,14368,0.0287444320712694,34.789346246973366,0.1688803215872493,48,101,69.57869249394673,69.0,64.0,75.0,0.1103762658403082,4.89396135009073,astar_alg
3322,1086753,0.0030568123575458,327.13816977724264,0.1970118456954186,560,728,654.2763395544853,653.0,638.0,670.0,0.0353141277852558,6.54022595890372,astar_alg
2548,4995,0.5101101101101101,1.9603610675039247,0.0015393490910906,2,4,3.9207221350078494,4.0,4.0,4.0,0.0703751402703808,0.4051303555069466,dfs_alg
3563,10668,0.3339895013123359,2.994106090373281,0.0016811376139097,3,15,5.988212180746562,6.0,5.0,7.0,0.2360585882407899,2.500930222309562,astar_alg
3939,11796,0.3339267548321465,2.9946686976389945,0.0015209084294763,3,14,5.989337395277989,6.0,5.0,7.0,0.2344608419973624,2.498913085210189,astar_alg
778,41979,0.0185330760618404,53.95758354755784,0.1388869589383728,78,142,107.91516709511568,108.0,101.0,114.0,0.0860270203550936,5.198166148353183,astar_alg
265,4519,0.05864129232131,17.052830188679245,0.1291881074899943,20,47,34.10566037735849,34.0,30.0,38.0,0.1616331991320119,4.417627379360922,dfs_alg
4536,1672658,0.0027118514364562,368.7517636684303,0.162624813084203,631,828,737.5035273368607,737.0,720.0,754.0,0.0339597251029011,6.660030155043748,dfs_alg
3144,9409,0.3341481560208311,2.992684478371501,0.0019043490158265,3,12,5.985368956743002,6.0,5.0,7.0,0.2284712781568565,2.4653362711817284,astar_alg
2240,4480,0.5,2.0,0.0017865118356409,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
2238,4097,0.5462533561142299,1.83065236818588,0.0016367030560445,2,4,3.66130473637176,4.0,3.0,4.0,0.1302889840722748,0.9379099832003864,dfs_alg
2361,344006,0.0068632523851328,145.70351545955103,0.1234775554741958,234,366,291.40703091910206,291.0,280.0,302.0,0.0555638510842615,6.027986417601027,dfs_alg
4311,82263,0.0524050909886583,19.0821155184412,0.0088548099853555,16,64,38.16423103688239,38.0,34.0,42.0,0.1612715781801634,4.657191069528688,bfs_alg
3375,191305,0.0176419853114137,56.68296296296296,0.0335998594919756,78,150,113.36592592592592,113.0,106.0,120.0,0.0923743317712591,5.418839081236679,astar_alg
835,1498,0.5574098798397864,1.7940119760479043,0.0043021869929206,2,4,3.5880239520958086,4.0,3.0,4.0,0.1398622981982141,1.0125730005801996,astar_alg
3848,692534,0.005556405894873,179.97245322245325,0.0935650913555774,292,437,359.94490644490645,360.0,347.0,372.0,0.0507114170834276,6.212533396590414,astar_alg
3312,48778,0.0678994628726065,14.72765700483092,0.0088961987344191,14,50,29.45531400966184,29.0,26.0,33.0,0.1838038866284922,4.469404075735823,astar_alg
795,1522,0.5223390275952694,1.914465408805032,0.0048223310045466,2,4,3.828930817610063,4.0,4.0,4.0,0.1017782019486531,0.6810883648199622,astar_alg
3346,10017,0.3340321453529,2.993723849372385,0.0017899694166651,3,14,5.98744769874477,6.0,5.0,7.0,0.2341665348534759,2.489300333746648,astar_alg
4026,676322,0.005952785803212,167.9885742672628,0.0834725834868386,276,412,335.9771485345256,336.0,324.0,348.0,0.052006027287799,6.148509288681511,astar_alg
4705,8464,0.5558837429111532,1.7989373007438896,0.0007648542945339,2,4,3.597874601487779,4.0,3.0,4.0,0.136763466545467,0.980468558488872,astar_alg
3273,5452,0.6003301540719003,1.6657500763825237,0.0010181846432656,2,4,3.3315001527650474,3.0,3.0,4.0,0.1420805455200992,0.9305575366534218,astar_alg
4167,1216409,0.0034256569953033,291.9148068154548,0.1401415299162048,505,673,583.8296136309095,583.0,569.0,599.0,0.0387465744120481,6.517635337629196,astar_alg
1454,4342,0.3348687240902809,2.986244841815681,0.0041104540148873,3,12,5.972489683631362,6.0,5.0,7.0,0.2350266394954349,2.504133106714584,astar_alg
4554,1839912,0.0024751183752266,404.0210803689064,0.1774746674144109,719,911,808.0421607378129,808.0,790.0,826.0,0.0320446669574568,6.713221461786853,bfs_alg
4110,99328,0.0413780605670103,24.167396593673967,0.0117631523940978,23,75,48.334793187347934,48.0,44.0,53.0,0.1407974840777879,4.803591591411887,dfs_alg
2365,4632,0.5105785837651122,1.9585623678646933,0.0016569901589379,2,4,3.917124735729387,4.0,4.0,4.0,0.0719307281576809,0.4181976784101303,astar_alg
2722,8147,0.3341107156008346,2.993019838354152,0.0021999410792753,3,12,5.986039676708303,6.0,5.0,7.0,0.2317272470723377,2.484569827744372,astar_alg
615,1824,0.3371710526315789,2.9658536585365853,0.009660761102725,3,10,5.931707317073171,6.0,5.0,7.0,0.2356014961360236,2.494557433008722,astar_alg
3136,9408,0.3333333333333333,3.0,0.0019138755980861,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,bfs_alg
5072,10144,0.5,2.0,0.0007887990534411,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3334,818065,0.0040754707755496,245.37042591481705,0.1472369792468149,422,571,490.7408518296341,491.0,477.0,504.0,0.0409360152038323,6.340664048430199,bfs_alg
2970,168150,0.0176628010704727,56.61616161616162,0.0381382025033086,82,150,113.23232323232324,113.0,106.0,120.0,0.0918826550487679,5.41024859893713,astar_alg
4060,16240,0.25,4.0,0.001970928800197,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
3539,444230,0.0079665938815478,125.52415936705285,0.0709576932544108,197,308,251.0483187341057,251.0,241.0,261.0,0.0598135658219972,5.926214987534957,dfs_alg
4771,635005,0.0075133266667191,133.09683504506393,0.0558058008574691,210,324,266.19367009012785,267.0,255.0,277.0,0.0591240588881329,6.005888137154949,bfs_alg
3453,13812,0.25,4.0,0.0023174971031286,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
1115,100696,0.0110729323905616,90.3103139013453,0.1621370087995427,141,223,180.6206278026906,180.0,172.0,189.0,0.0670850212371161,5.581345886099477,dfs_alg
3411,13644,0.25,4.0,0.0023460410557184,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
994,87420,0.0113703957904369,87.9476861167002,0.1771353194696882,136,214,175.8953722334004,176.0,168.0,184.0,0.0690705301059803,5.587945783236084,dfs_alg
2899,66299,0.0437261497156819,22.869610210417385,0.0157830298208539,21,71,45.73922042083477,46.0,41.0,50.0,0.1461528432671371,4.775212938151288,astar_alg
3369,6738,0.5,2.0,0.001187648456057,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
3874,1149099,0.0033713370214402,296.6182240578213,0.1531723336213898,499,674,593.2364481156427,593.0,578.0,608.0,0.0383574716404919,6.52082034712641,dfs_alg
3569,10686,0.3339883960321916,2.994115998879238,0.0016783161428695,3,15,5.988231997758476,6.0,5.0,7.0,0.2361241940089748,2.5012956452361523,astar_alg
4840,9537,0.5074971164936563,1.9704545454545448,0.0008144056811136,2,4,3.940909090909091,4.0,4.0,4.0,0.0607154426216925,0.3267744309122958,dfs_alg
4076,540637,0.007539254620013,132.6391069676153,0.0650989482049645,213,325,265.2782139352306,265.0,255.0,276.0,0.0582552596020617,5.97753026631186,astar_alg
294,865,0.3398843930635838,2.942176870748299,0.0200831185716607,3,12,5.884353741496598,6.0,5.0,7.0,0.2407568229003342,2.486459121790243,dfs_alg
614,919,0.6681175190424374,1.496742671009772,0.004883336610146,2,3,2.993485342019544,3.0,3.0,3.0,0.0268750577480488,0.0566780476590203,astar_alg
1744,121084,0.0144032242079878,69.4288990825688,0.0796659771458047,103,188,138.8577981651376,139.0,131.0,146.0,0.0818143539895262,5.507105665315926,dfs_alg
1561,238775,0.0065375353366139,152.96284433055737,0.1961062106802017,258,366,305.9256886611147,306.0,296.0,316.0,0.0499282381077493,5.924154249828593,bfs_alg
4417,13230,0.3338624338624338,2.995245641838352,0.0013565424102528,3,15,5.990491283676704,6.0,5.0,7.0,0.2343813821299158,2.492454251380805,astar_alg
4155,860412,0.0048290818817031,207.0787003610108,0.0997008668083826,352,489,414.1574007220216,414.0,401.0,427.0,0.0466378575792092,6.298668378797375,dfs_alg
3294,6473,0.5088830526803646,1.9650880388585303,0.0011934941019486,2,4,3.930176077717061,4.0,4.0,4.0,0.0660456886249304,0.3695172947874588,astar_alg
736,35564,0.0206950849173321,48.32065217391305,0.1314847678201715,70,127,96.6413043478261,96.0,90.0,102.0,0.0971848609793576,5.225133608538233,astar_alg
3539,10594,0.3340570134038135,2.993500988979938,0.0016921995415375,3,13,5.987001977959876,6.0,5.0,7.0,0.2276383433598023,2.4692857676716824,astar_alg
3229,3228,1.0003097893432469,0.9996903065964696,0.000619386807061,1,2,1.999380613192939,2.0,2.0,2.0,0.0124437408726114,0.0074940352313972,astar_alg
187,561,0.3333333333333333,3.0,0.032258064516129,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
1475,4405,0.3348467650397276,2.986440677966102,0.0040521583147436,3,12,5.972881355932204,6.0,5.0,7.0,0.2357635951734719,2.508273440299575,astar_alg
4678,659528,0.0070929513227641,140.98503634031638,0.0602886621083243,226,336,281.9700726806328,282.0,271.0,293.0,0.0562985034948733,6.019416527435263,astar_alg
290,541,0.5360443622920518,1.8655172413793104,0.01291015391958,2,4,3.731034482758621,4.0,3.0,4.0,0.1269104908966496,0.896786636037497,astar_alg
3935,15740,0.25,4.0,0.0020335536349771,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
278,817,0.3402692778457772,2.9388489208633093,0.0212191257824065,3,12,5.877697841726619,6.0,5.0,7.0,0.2375234917346982,2.4682514199306973,astar_alg
4035,1553519,0.0025973290317015,385.0109045848823,0.1908829472408935,683,872,770.0218091697645,770.0,753.0,787.0,0.0325916302780089,6.663238940711661,bfs_alg
3951,143741,0.0274869383126595,36.380916223740826,0.0184207170753118,46,109,72.76183244748165,73.0,67.0,78.0,0.1172461796951516,5.121869940669541,dfs_alg
2695,319188,0.0084432998734288,118.43710575139148,0.0879265818495853,193,289,236.8742115027829,237.0,227.0,246.0,0.0611641335591314,5.870549240413162,bfs_alg
3573,10719,0.3333333333333333,3.0,0.0016797312430011,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
1793,3412,0.5254982415005862,1.902955939765756,0.0021238347542028,2,4,3.805911879531511,4.0,4.0,4.0,0.1053881835943173,0.7228765593910691,astar_alg
3430,6741,0.5088265835929388,1.96530612244898,0.0011462852857678,2,4,3.9306122448979592,4.0,4.0,4.0,0.0658067685057315,0.3677654784610434,astar_alg
1232,91673,0.0134390714823339,74.40990259740259,0.120893424203741,116,193,148.81980519480518,149.0,141.0,156.0,0.0736152975728028,5.466054012457889,astar_alg
3176,9508,0.3340344972654606,2.9937027707808563,0.0018857970209643,3,14,5.987405541561713,6.0,5.0,7.0,0.2334959274152022,2.48576232906602,astar_alg
3254,106087,0.0306729382487958,32.6020282728949,0.0200442842132769,38,97,65.2040565457898,65.0,60.0,71.0,0.124006881915583,5.046474387131627,dfs_alg
2666,387663,0.0068771071781418,145.4099774943736,0.109125686674952,231,348,290.8199549887472,291.0,279.0,302.0,0.0563335876438238,6.050728394289052,bfs_alg
3414,207311,0.0164680118276406,60.72378441710603,0.0355838174140674,82,165,121.44756883421206,121.0,114.0,128.0,0.0879659487901019,5.448818618730894,astar_alg
1127,76094,0.0148106289589192,67.51907719609584,0.1199273129593176,99,176,135.03815439219167,135.0,128.0,142.0,0.0805835328990954,5.452077715127028,astar_alg
4679,14014,0.3338804053089767,2.9950844197478093,0.0012804978280238,3,15,5.9901688394956185,6.0,5.0,7.0,0.2325757068532211,2.4835716651661146,astar_alg
499,1479,0.3373901284651792,2.963927855711423,0.0119033247217326,3,10,5.927855711422846,6.0,5.0,7.0,0.2159087112676222,2.3818148912676462,astar_alg
135,246,0.5487804878048781,1.8222222222222224,0.0271973466003316,2,4,3.644444444444445,4.0,3.0,4.0,0.1473542191901777,1.053953107765084,astar_alg
2360,7062,0.3341829510053809,2.9923728813559323,0.0025369842147994,3,13,5.9847457627118645,6.0,5.0,7.0,0.2319945492645541,2.4778139977580538,dfs_alg
2763,511436,0.0054024354953503,185.1017010495838,0.1340345409482866,310,435,370.2034020991676,370.0,358.0,382.0,0.0493211635661243,6.197922382101389,bfs_alg
352,1408,0.25,4.0,0.0227920227920227,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3175,12700,0.25,4.0,0.0025204788909892,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,dfs_alg
3393,10179,0.3333333333333333,3.0,0.0017688679245283,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
3048,12192,0.25,4.0,0.0026255333114538,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
1981,294152,0.0067346133971552,148.48662291771834,0.149986487795675,236,353,296.97324583543667,297.0,286.0,308.0,0.0528399062921131,5.979201426902452,astar_alg
328,3417,0.0959906350599941,10.417682926829269,0.0637167151488028,9,37,20.835365853658537,21.0,18.0,24.0,0.2179068789679001,4.186385471697047,astar_alg
3160,241498,0.013084994492708,76.42341772151899,0.0483845632931427,114,207,152.84683544303795,152.0,144.0,161.0,0.0790339189881334,5.623000251551327,bfs_alg
1854,3587,0.5168664622247003,1.9347357065803668,0.0020882198667893,2,4,3.8694714131607335,4.0,4.0,4.0,0.088701675206629,0.5687582683723393,astar_alg
4981,665553,0.0074840020253834,133.6183497289701,0.0536619878429598,206,327,267.2366994579402,267.0,256.0,278.0,0.0596879559220329,6.025604548766153,astar_alg
1750,136300,0.0128393250183418,77.88571428571429,0.0890631381197419,117,205,155.77142857142857,156.0,148.0,163.0,0.0754555690463797,5.562312990267813,astar_alg
4267,12780,0.3338810641627543,2.995078509491446,0.0014041624517071,3,15,5.990157018982892,6.0,5.0,7.0,0.2338601532246016,2.486885685476117,astar_alg
3372,189642,0.017780871325972,56.24021352313167,0.0333670801086512,75,151,112.48042704626334,112.0,105.0,119.0,0.0933446412497037,5.423965147317649,astar_alg
1715,121681,0.0140942299948225,70.95102040816326,0.0827899888076584,101,178,141.90204081632652,142.0,134.0,149.0,0.0777041738242137,5.481240948469696,dfs_alg
2473,134639,0.0183676349348999,54.44359078042863,0.0440482126055247,78,148,108.88718156085726,109.0,102.0,116.0,0.0937005302872263,5.378035114701961,dfs_alg
4837,550726,0.0087829519579609,113.85693611742816,0.0470872357805741,174,284,227.71387223485632,228.0,218.0,238.0,0.064059592453352,5.8954714019828565,astar_alg
3033,417210,0.0072697202847486,137.55687438180018,0.0907367245262534,216,335,275.1137487636004,275.0,264.0,286.0,0.0574764203190965,6.001702153480445,astar_alg
1123,3350,0.3352238805970149,2.983081032947462,0.0053174349963412,3,12,5.966162065894924,6.0,5.0,7.0,0.2353823619463398,2.497512001119163,astar_alg
3811,7482,0.5093557872226677,1.963264235108896,0.0010305849003196,2,4,3.926528470217791,4.0,4.0,4.0,0.0674644819853301,0.3828122110362187,astar_alg
2188,226836,0.0096457352448464,103.672760511883,0.0948081943409995,164,253,207.345521023766,207.0,198.0,216.25,0.0649201643786623,5.763362608757289,astar_alg
4105,821381,0.0049976807352495,200.0928136419001,0.0975111177592105,340,470,400.1856272838002,400.0,387.0,413.0,0.0468311180364806,6.256749190314577,bfs_alg
1892,3697,0.5117662969975656,1.9540169133192389,0.0020666493001789,2,4,3.9080338266384778,4.0,4.0,4.0,0.0757935760565482,0.4504259190154233,dfs_alg
2230,4227,0.5275609179086823,1.8955156950672645,0.0017007767564533,2,4,3.791031390134529,4.0,4.0,4.0,0.1084032341974391,0.7509145150083616,dfs_alg
2328,494442,0.0047083378839176,212.38917525773195,0.1825433392846858,366,489,424.7783505154639,425.0,412.0,437.0,0.0443293027134498,6.23898913691527,astar_alg
3800,1050845,0.0036161374893538,276.53815789473686,0.1455847106579293,482,628,553.0763157894737,553.0,538.0,567.25,0.0391435715147751,6.455187193078112,astar_alg
